code,stock_name,exchange,board,security_type,listing_status,listing_date,is_st,is_suspended,latest_trade_date,latest_close,avg_turnover_20d,industry,universe_source,exclusion_reason
001378,德冠新材,SZSE,主板,A_SHARE,listed,2023-10-30,False,,2026-07-07,19.09,107040837.3,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,insufficient_history
001379,腾达科技,SZSE,主板,A_SHARE,listed,2024-01-19,False,,2026-07-07,15.41,32707756.3,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,insufficient_history
001380,华纬科技,SZSE,主板,A_SHARE,listed,2023-05-16,False,,2026-07-07,16.38,33181245.55,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,insufficient_history
001382,新亚电缆,SZSE,主板,A_SHARE,listed,2025-03-21,False,,2026-07-07,15.28,61233722.9,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,insufficient_history
001386,马可波罗,SZSE,主板,A_SHARE,listed,2025-10-22,False,,2026-07-07,14.31,57988596.05,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,insufficient_history
001387,雪祺电气,SZSE,主板,A_SHARE,listed,2024-01-11,False,,2026-07-07,12.8,84852495.8,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,insufficient_history
001388,信通电子,SZSE,主板,A_SHARE,listed,2025-07-01,False,,2026-07-07,25.9,41721379.1,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,insufficient_history
001389,广合科技,SZSE,主板,A_SHARE,listed,2024-04-02,False,,2026-07-07,184.37,2167940962.65,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,insufficient_history
001390,古麒绒材,SZSE,主板,A_SHARE,listed,2025-05-29,False,,2026-07-07,19.3,54006432.9,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,insufficient_history
001391,国货航,SZSE,主板,A_SHARE,listed,2024-12-30,False,,2026-07-07,4.15,100632955.05,G 运输仓储,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,insufficient_history
001393,维通利,SZSE,主板,A_SHARE,listed,2026-05-15,False,,2026-07-07,48.95,289351820.1,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,insufficient_history
001395,亚联机械,SZSE,主板,A_SHARE,listed,2025-01-27,False,,2026-07-07,24.02,25941187.25,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,insufficient_history
001396,誉帆科技,SZSE,主板,A_SHARE,listed,2025-12-30,False,,2026-07-07,35.13,53649249.2,M 科研服务,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,insufficient_history
001399,惠科股份,SZSE,主板,A_SHARE,listed,2026-06-26,False,,2026-07-07,34.78,6842444630.75,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,insufficient_history
001400,江顺科技,SZSE,主板,A_SHARE,listed,2025-04-24,False,,2026-07-07,106.8,396171517.1,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,insufficient_history
001696,宗申动力,SZSE,主板,A_SHARE,listed,1997-03-06,False,False,2026-07-07,18.54,2565831738.75,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
001872,招商港口,SZSE,主板,A_SHARE,listed,1993-05-05,False,False,2026-07-07,20.88,61030149.1,G 运输仓储,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
001896,豫能控股,SZSE,主板,A_SHARE,listed,1998-01-22,False,False,2026-07-07,14.98,3566009641.85,D 水电煤气,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
001914,招商积余,SZSE,主板,A_SHARE,listed,1994-09-28,False,False,2026-07-07,8.45,67036908.95,K 房地产,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
001965,招商公路,SZSE,主板,A_SHARE,listed,2017-12-25,False,False,2026-07-07,9.32,120546975.75,G 运输仓储,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
001979,招商蛇口,SZSE,主板,A_SHARE,listed,2015-12-30,False,False,2026-07-07,6.45,523183154.75,K 房地产,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002001,新 和 成,SZSE,主板,A_SHARE,listed,2004-06-25,False,False,2026-07-07,29.56,1218350786.4,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002003,伟星股份,SZSE,主板,A_SHARE,listed,2004-06-25,False,False,2026-07-07,8.62,68023830.1,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002004,华邦健康,SZSE,主板,A_SHARE,listed,2004-06-25,False,False,2026-07-07,4.1,86927394.5,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002005,ST德豪,SZSE,主板,A_SHARE,listed,2004-06-25,True,,,,,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,st_or_delisting_risk
002006,精工科技,SZSE,主板,A_SHARE,listed,2004-06-25,False,False,2026-07-07,15.1,167742761.5,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002007,华兰生物,SZSE,主板,A_SHARE,listed,2004-06-25,False,False,2026-07-07,12.68,152628662.45,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002008,大族激光,SZSE,主板,A_SHARE,listed,2004-06-25,False,False,2026-07-07,130.35,10424667406.9,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002009,天奇股份,SZSE,主板,A_SHARE,listed,2004-06-29,False,False,2026-07-07,19.79,509739075.15,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002010,传化智联,SZSE,主板,A_SHARE,listed,2004-06-29,False,False,2026-07-07,4.59,97130061.85,L 商务服务,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002011,盾安环境,SZSE,主板,A_SHARE,listed,2004-07-05,False,False,2026-07-07,10.44,163936259.0,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002012,凯恩股份,SZSE,主板,A_SHARE,listed,2004-07-05,False,False,2026-07-07,6.16,144690600.6,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002014,永新股份,SZSE,主板,A_SHARE,listed,2004-07-08,False,False,2026-07-07,10.98,50588535.1,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002015,协鑫能科,SZSE,主板,A_SHARE,listed,2004-07-08,False,False,2026-07-07,15.08,1688475656.9,D 水电煤气,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002016,世荣兆业,SZSE,主板,A_SHARE,listed,2004-07-08,False,False,2026-07-07,3.96,46906040.35,K 房地产,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002017,东信和平,SZSE,主板,A_SHARE,listed,2004-07-13,False,False,2026-07-07,13.45,189896384.0,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002019,亿帆医药,SZSE,主板,A_SHARE,listed,2004-07-13,False,False,2026-07-07,9.84,117046714.6,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002020,京新药业,SZSE,主板,A_SHARE,listed,2004-07-15,False,False,2026-07-07,15.05,268665712.65,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002021,中捷资源,SZSE,主板,A_SHARE,listed,2004-07-15,False,False,2026-07-07,2.42,102626348.15,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002022,科华生物,SZSE,主板,A_SHARE,listed,2004-07-21,False,False,2026-07-07,4.72,31297808.9,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002023,海特高新,SZSE,主板,A_SHARE,listed,2004-07-21,False,False,2026-07-07,12.19,564759634.1,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002024,ST易购,SZSE,主板,A_SHARE,listed,2004-07-21,True,,,,,F 批发零售,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,st_or_delisting_risk
002025,航天电器,SZSE,主板,A_SHARE,listed,2004-07-26,False,False,2026-07-07,90.15,2026724080.2,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002026,山东威达,SZSE,主板,A_SHARE,listed,2004-07-27,False,False,2026-07-07,11.02,74764552.8,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002027,分众传媒,SZSE,主板,A_SHARE,listed,2004-08-04,False,False,2026-07-07,4.96,925025489.2,L 商务服务,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002028,思源电气,SZSE,主板,A_SHARE,listed,2004-08-05,False,False,2026-07-07,165.95,2183539956.65,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002029,七 匹 狼,SZSE,主板,A_SHARE,listed,2004-08-06,False,False,2026-07-07,7.98,176308610.3,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002030,达安基因,SZSE,主板,A_SHARE,listed,2004-08-09,False,False,2026-07-07,4.99,146397115.4,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002031,巨轮智能,SZSE,主板,A_SHARE,listed,2004-08-16,False,False,2026-07-07,6.04,839494806.35,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002032,苏 泊 尔,SZSE,主板,A_SHARE,listed,2004-08-17,False,False,2026-07-07,43.41,77826694.85,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002033,丽江股份,SZSE,主板,A_SHARE,listed,2004-08-25,False,False,2026-07-07,8.28,119926278.4,N 公共环保,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002034,旺能环境,SZSE,主板,A_SHARE,listed,2004-08-26,False,False,2026-07-07,14.81,181025639.0,D 水电煤气,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002035,华帝股份,SZSE,主板,A_SHARE,listed,2004-09-01,False,False,2026-07-07,4.54,36860850.3,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002036,联创电子,SZSE,主板,A_SHARE,listed,2004-09-03,False,False,2026-07-07,6.73,380617254.7,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002037,保利联合,SZSE,主板,A_SHARE,listed,2004-09-08,False,False,2026-07-07,6.07,38093431.95,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002038,双鹭药业,SZSE,主板,A_SHARE,listed,2004-09-09,False,False,2026-07-07,5.83,266541416.05,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002039,黔源电力,SZSE,主板,A_SHARE,listed,2005-03-03,False,False,2026-07-07,19.57,194908519.15,D 水电煤气,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002040,南 京 港,SZSE,主板,A_SHARE,listed,2005-03-25,False,False,2026-07-07,7.68,74538882.85,G 运输仓储,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002041,登海种业,SZSE,主板,A_SHARE,listed,2005-04-18,False,False,2026-07-07,8.07,105164576.45,A 农林牧渔,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002042,华孚时尚,SZSE,主板,A_SHARE,listed,2005-04-27,False,False,2026-07-07,3.7,132776380.4,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002043,兔 宝 宝,SZSE,主板,A_SHARE,listed,2005-05-10,False,False,2026-07-07,11.76,124064784.45,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002044,美年健康,SZSE,主板,A_SHARE,listed,2005-05-18,False,False,2026-07-07,4.39,646166363.8,Q 卫生,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002045,国光电器,SZSE,主板,A_SHARE,listed,2005-05-23,False,False,2026-07-07,7.56,124988976.05,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002046,国机精工,SZSE,主板,A_SHARE,listed,2005-05-26,False,False,2026-07-07,67.55,1738020951.2,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002047,宝鹰股份,SZSE,主板,A_SHARE,listed,2005-05-31,False,False,2026-07-07,4.14,168073270.0,E 建筑业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002048,宁波华翔,SZSE,主板,A_SHARE,listed,2005-06-03,False,False,2026-07-07,24.74,801505971.75,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002049,紫光国微,SZSE,主板,A_SHARE,listed,2005-06-06,False,False,2026-07-07,82.0,3357973306.75,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002050,三花智控,SZSE,主板,A_SHARE,listed,2005-06-07,False,False,2026-07-07,45.51,5936178488.75,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002051,中工国际,SZSE,主板,A_SHARE,listed,2006-06-19,False,False,2026-07-07,9.95,1040822964.85,E 建筑业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002052,同洲电子,SZSE,主板,A_SHARE,listed,2006-06-27,False,False,2026-07-07,7.93,160517613.1,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002053,云南能投,SZSE,主板,A_SHARE,listed,2006-06-27,False,False,2026-07-07,9.17,133508900.1,D 水电煤气,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002054,德美化工,SZSE,主板,A_SHARE,listed,2006-07-25,False,False,2026-07-07,6.76,86051923.3,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002055,ST得润,SZSE,主板,A_SHARE,listed,2006-07-25,True,,,,,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,st_or_delisting_risk
002056,横店东磁,SZSE,主板,A_SHARE,listed,2006-08-02,False,False,2026-07-07,30.95,2667489789.6,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002057,中钢天源,SZSE,主板,A_SHARE,listed,2006-08-02,False,False,2026-07-07,11.98,656760636.0,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002058,威尔泰,SZSE,主板,A_SHARE,listed,2006-08-02,False,False,2026-07-07,18.9,56052600.65,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002059,云南旅游,SZSE,主板,A_SHARE,listed,2006-08-10,False,False,2026-07-07,4.25,45013708.25,N 公共环保,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002060,广东建工,SZSE,主板,A_SHARE,listed,2006-08-10,False,False,2026-07-07,3.12,46795959.6,E 建筑业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002061,浙江交科,SZSE,主板,A_SHARE,listed,2006-08-16,False,False,2026-07-07,3.52,60425167.5,E 建筑业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002062,宏润建设,SZSE,主板,A_SHARE,listed,2006-08-16,False,False,2026-07-07,7.25,155980162.9,E 建筑业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002063,远光软件,SZSE,主板,A_SHARE,listed,2006-08-23,False,False,2026-07-07,5.06,134580305.85,I 信息技术,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002064,华峰化学,SZSE,主板,A_SHARE,listed,2006-08-23,False,False,2026-07-07,10.85,721925047.45,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002065,东华软件,SZSE,主板,A_SHARE,listed,2006-08-23,False,False,2026-07-07,6.76,287002626.75,I 信息技术,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002066,瑞泰科技,SZSE,主板,A_SHARE,listed,2006-08-23,False,False,2026-07-07,20.69,169753106.65,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002067,景兴纸业,SZSE,主板,A_SHARE,listed,2006-09-15,False,False,2026-07-07,3.96,183732250.75,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002068,黑猫股份,SZSE,主板,A_SHARE,listed,2006-09-15,False,False,2026-07-07,12.35,773518507.7,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002069,獐子岛,SZSE,主板,A_SHARE,listed,2006-09-28,False,False,2026-07-07,3.04,28355466.3,A 农林牧渔,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002072,凯瑞德,SZSE,主板,A_SHARE,listed,2006-10-18,False,False,2026-07-07,8.06,225750043.7,F 批发零售,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002073,软控股份,SZSE,主板,A_SHARE,listed,2006-10-18,False,False,2026-07-07,5.26,85107601.25,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002074,国轩高科,SZSE,主板,A_SHARE,listed,2006-10-18,False,False,2026-07-07,26.47,874446195.45,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002075,沙钢股份,SZSE,主板,A_SHARE,listed,2006-10-25,False,False,2026-07-07,3.34,131410536.4,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002076,星光股份,SZSE,主板,A_SHARE,listed,2006-10-25,False,False,2026-07-07,2.22,127555050.1,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002077,大港股份,SZSE,主板,A_SHARE,listed,2006-11-16,False,False,2026-07-07,19.07,740208023.5,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002078,太阳纸业,SZSE,主板,A_SHARE,listed,2006-11-16,False,False,2026-07-07,12.86,334487264.45,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002079,苏州固锝,SZSE,主板,A_SHARE,listed,2006-11-16,False,False,2026-07-07,14.36,805034071.7,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002080,中材科技,SZSE,主板,A_SHARE,listed,2006-11-20,False,False,2026-07-07,74.3,4761199984.85,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002081,金 螳 螂,SZSE,主板,A_SHARE,listed,2006-11-20,False,False,2026-07-07,4.05,857845593.55,E 建筑业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002082,ST万邦,SZSE,主板,A_SHARE,listed,2006-11-20,True,,,,,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,st_or_delisting_risk
002083,孚日股份,SZSE,主板,A_SHARE,listed,2006-11-24,False,False,2026-07-07,9.87,781292104.15,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002084,海鸥住工,SZSE,主板,A_SHARE,listed,2006-11-24,False,False,2026-07-07,3.72,76225773.55,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002085,万丰奥威,SZSE,主板,A_SHARE,listed,2006-11-28,False,False,2026-07-07,10.83,759305406.9,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002086,东方海洋,SZSE,主板,A_SHARE,listed,2006-11-28,False,False,2026-07-07,1.71,59076020.8,A 农林牧渔,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002088,鲁阳节能,SZSE,主板,A_SHARE,listed,2006-11-30,False,False,2026-07-07,7.66,40075621.8,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002090,金智科技,SZSE,主板,A_SHARE,listed,2006-12-08,False,False,2026-07-07,9.17,89046991.55,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002091,江苏国泰,SZSE,主板,A_SHARE,listed,2006-12-08,False,False,2026-07-07,7.55,113079478.2,F 批发零售,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002092,中泰化学,SZSE,主板,A_SHARE,listed,2006-12-08,False,False,2026-07-07,3.9,266690184.9,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002093,国脉科技,SZSE,主板,A_SHARE,listed,2006-12-15,False,False,2026-07-07,6.16,79840177.7,I 信息技术,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002094,青岛金王,SZSE,主板,A_SHARE,listed,2006-12-15,False,False,2026-07-07,4.32,77792412.85,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002095,生 意 宝,SZSE,主板,A_SHARE,listed,2006-12-15,False,False,2026-07-07,12.65,44799636.8,I 信息技术,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002096,易普力,SZSE,主板,A_SHARE,listed,2006-12-22,False,False,2026-07-07,8.79,116213396.8,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002097,山河智能,SZSE,主板,A_SHARE,listed,2006-12-22,False,False,2026-07-07,7.18,147204382.6,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002098,浔兴股份,SZSE,主板,A_SHARE,listed,2006-12-22,False,False,2026-07-07,6.55,22973682.3,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002099,海翔药业,SZSE,主板,A_SHARE,listed,2006-12-26,False,False,2026-07-07,5.26,121526408.8,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002100,天康生物,SZSE,主板,A_SHARE,listed,2006-12-26,False,False,2026-07-07,6.6,145647418.35,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002101,广东鸿图,SZSE,主板,A_SHARE,listed,2006-12-29,False,False,2026-07-07,9.18,77850993.55,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002102,ST能特,SZSE,主板,A_SHARE,listed,2006-12-29,True,,,,,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,st_or_delisting_risk
002103,广博股份,SZSE,主板,A_SHARE,listed,2007-01-10,False,False,2026-07-07,5.93,48430252.75,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002104,恒宝股份,SZSE,主板,A_SHARE,listed,2007-01-10,False,False,2026-07-07,9.79,267124720.2,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002105,信隆健康,SZSE,主板,A_SHARE,listed,2007-01-12,False,False,2026-07-07,4.95,43254081.75,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002106,莱宝高科,SZSE,主板,A_SHARE,listed,2007-01-12,False,False,2026-07-07,12.51,909227525.45,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002107,沃华医药,SZSE,主板,A_SHARE,listed,2007-01-24,False,False,2026-07-07,6.16,77279867.15,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002108,沧州明珠,SZSE,主板,A_SHARE,listed,2007-01-24,False,False,2026-07-07,4.16,176032451.6,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002109,ST兴化,SZSE,主板,A_SHARE,listed,2007-01-26,True,,,,,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,st_or_delisting_risk
002110,三钢闽光,SZSE,主板,A_SHARE,listed,2007-01-26,False,False,2026-07-07,2.93,59904478.2,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002111,威海广泰,SZSE,主板,A_SHARE,listed,2007-01-26,False,False,2026-07-07,9.14,79094597.85,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002112,三变科技,SZSE,主板,A_SHARE,listed,2007-02-08,False,False,2026-07-07,15.5,260157707.0,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002114,罗平锌电,SZSE,主板,A_SHARE,listed,2007-02-15,False,False,2026-07-07,6.64,123932788.5,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002115,三维通信,SZSE,主板,A_SHARE,listed,2007-02-15,False,False,2026-07-07,9.92,393049303.5,L 商务服务,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002116,中国海诚,SZSE,主板,A_SHARE,listed,2007-02-15,False,False,2026-07-07,6.82,23376425.65,E 建筑业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002117,东港股份,SZSE,主板,A_SHARE,listed,2007-03-02,False,False,2026-07-07,8.06,69232825.05,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002119,康强电子,SZSE,主板,A_SHARE,listed,2007-03-02,False,False,2026-07-07,34.98,2819815196.8,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002120,韵达股份,SZSE,主板,A_SHARE,listed,2007-03-06,False,False,2026-07-07,6.88,246250206.4,G 运输仓储,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002121,科陆电子,SZSE,主板,A_SHARE,listed,2007-03-06,False,False,2026-07-07,4.98,195614210.55,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002122,ST汇洲,SZSE,主板,A_SHARE,listed,2007-03-28,True,,,,,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,st_or_delisting_risk
002123,梦网科技,SZSE,主板,A_SHARE,listed,2007-03-28,False,False,2026-07-07,8.14,162935375.1,I 信息技术,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002124,天邦食品,SZSE,主板,A_SHARE,listed,2007-04-03,False,False,2026-07-07,2.35,197374596.1,A 农林牧渔,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002125,湘潭电化,SZSE,主板,A_SHARE,listed,2007-04-03,False,False,2026-07-07,12.41,1114581825.4,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
