quant_rank,code,stock_name,industry,industry_source,industry_update_date,latest_trade_date,latest_close,price_percentile_5y,price_percentile_1y,distance_from_52w_low_pct,ma20,ma60,ma120,ma250,ma20_slope_pct,ma60_slope_pct,trend_confirmation_level,atr14,relative_strength_20d,relative_strength_60d,avg_turnover_20d,quant_score,quant_status,hard_blockers,soft_blockers,rejection_reasons
373,000531,穗恒运Ａ,D44电力、热力生产和供应业,baostock.query_stock_industry,2026-07-06,2026-07-10,5.66,0.096,0.012,1.2522,6.25,6.88,6.9,6.73,-4.4711,-1.1042,NONE,0.23,-17.0847,-19.0642,90833450.2,46.355,SECONDARY_RESEARCH,,trend_unconfirmed,trend_unconfirmed
374,003006,百亚股份,C22造纸和纸制品业,baostock.query_stock_industry,2026-07-06,2026-07-10,13.69,0.1496,0.008,0.293,14.63,16.21,18.03,21.62,-2.0254,-1.6933,NONE,0.69,-10.5885,-25.5743,90787461.55,46.3513,SECONDARY_RESEARCH,,falling_knife;trend_unconfirmed,falling_knife;trend_unconfirmed
375,002269,美邦服饰,C18纺织服装、服饰业,baostock.query_stock_industry,2026-07-06,2026-07-10,1.38,0.0648,0.052,5.3435,1.38,1.52,1.68,1.92,-2.9598,-1.828,NONE,0.06,-6.7903,-21.799,76421492.3,46.3487,SECONDARY_RESEARCH,,falling_knife;trend_unconfirmed,falling_knife;trend_unconfirmed
376,001311,多利科技,C36汽车制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,18.0,0.0159,0.052,12.01,17.55,23.83,29.94,27.4,-1.2633,-4.358,NONE,1.03,-3.4848,-47.7587,122441434.15,46.3428,SECONDARY_RESEARCH,,falling_knife;trend_unconfirmed,falling_knife;trend_unconfirmed
377,002184,海得控制,C38电气机械和器材制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,9.34,0.0704,0.024,3.6626,9.88,11.18,11.94,12.97,-4.6748,-1.4989,NONE,0.5,-13.8577,-23.3574,92556549.1,46.3328,SECONDARY_RESEARCH,,falling_knife;trend_unconfirmed,falling_knife;trend_unconfirmed
378,002474,榕基软件,I65软件和信息技术服务业,baostock.query_stock_industry,2026-07-06,2026-07-10,5.79,0.1824,0.032,4.8913,6.08,7.02,7.85,8.01,-5.4031,-2.3138,NONE,0.25,-18.0015,-28.7475,112116097.45,46.2562,SECONDARY_RESEARCH,,falling_knife;trend_unconfirmed,falling_knife;trend_unconfirmed
379,000517,荣安地产,K70房地产业,baostock.query_stock_industry,2026-07-06,2026-07-10,1.76,0.012,0.06,6.6667,1.76,1.89,1.94,1.96,-5.1282,-0.9937,NONE,0.07,-9.1643,-15.0937,67291792.45,46.2375,SECONDARY_RESEARCH,,trend_unconfirmed,trend_unconfirmed
380,000710,贝瑞基因,M74专业技术服务业,baostock.query_stock_industry,2026-07-06,2026-07-10,7.83,0.0792,0.032,6.2415,7.81,9.02,10.42,11.96,-1.5018,-2.4535,NONE,0.45,-2.5719,-27.5182,76741596.5,46.2167,SECONDARY_RESEARCH,,falling_knife;trend_unconfirmed,falling_knife;trend_unconfirmed
381,002623,亚玛顿,C30非金属矿物制品业,baostock.query_stock_industry,2026-07-06,2026-07-10,16.23,0.16,0.048,10.0339,16.23,19.4,21.66,21.11,-3.3947,-2.5258,NONE,0.98,-7.9814,-30.4593,92598561.45,46.2123,SECONDARY_RESEARCH,,falling_knife;trend_unconfirmed,falling_knife;trend_unconfirmed
382,000883,湖北能源,D44电力、热力生产和供应业,baostock.query_stock_industry,2026-07-06,2026-07-10,4.48,0.2856,0.036,3.7037,4.59,4.83,4.78,4.71,-2.278,-0.2099,NONE,0.13,-10.8058,-7.6735,178416450.35,46.2086,SECONDARY_RESEARCH,,trend_unconfirmed,trend_unconfirmed
383,002761,浙江建投,E48土木工程建筑业,baostock.query_stock_industry,2026-07-06,2026-07-10,6.94,0.008,0.04,4.6757,6.96,7.7,8.08,8.68,-1.3603,-1.4686,NONE,0.19,-3.9757,-19.2804,65202002.65,46.2051,SECONDARY_RESEARCH,,falling_knife;trend_unconfirmed,falling_knife;trend_unconfirmed
384,002941,新疆交建,E48土木工程建筑业,baostock.query_stock_industry,2026-07-06,2026-07-10,9.51,0.044,0.016,1.9293,10.08,12.43,14.3,15.0,-3.8067,-3.9278,NONE,0.36,-12.4324,-42.9599,118630134.75,46.1944,SECONDARY_RESEARCH,,falling_knife;trend_unconfirmed,falling_knife;trend_unconfirmed
385,002376,新北洋,C39计算机、通信和其他电子设备制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,6.05,0.1224,0.06,7.6512,5.92,6.62,7.11,7.45,-1.5062,-1.4508,NONE,0.19,-1.1453,-19.3423,60817109.55,46.1928,SECONDARY_RESEARCH,,falling_knife;trend_unconfirmed,falling_knife;trend_unconfirmed
386,002073,软控股份,C35专用设备制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,5.23,0.0784,0.024,2.7505,5.31,6.03,6.95,7.83,-1.3919,-2.5102,NONE,0.19,-3.5539,-30.5637,83539584.05,46.1856,SECONDARY_RESEARCH,,falling_knife;trend_unconfirmed,falling_knife;trend_unconfirmed
387,000898,鞍钢股份,C31黑色金属冶炼和压延加工业,baostock.query_stock_industry,2026-07-06,2026-07-10,1.91,0.016,0.048,2.6882,1.93,2.09,2.3,2.48,-1.2551,-1.8411,NONE,0.06,-3.8619,-23.5016,71228295.8,46.1683,SECONDARY_RESEARCH,,falling_knife;trend_unconfirmed,falling_knife;trend_unconfirmed
388,002004,华邦健康,C26化学原料和化学制品制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,4.13,0.1224,0.036,5.0891,4.17,4.6,5.0,4.86,-2.0312,-2.0304,NONE,0.14,-10.5416,-23.9269,83573909.2,46.1523,SECONDARY_RESEARCH,,trend_unconfirmed,trend_unconfirmed
389,002372,伟星新材,C29橡胶和塑料制品业,baostock.query_stock_industry,2026-07-06,2026-07-10,7.98,0.0016,0.008,0.2513,8.49,9.61,10.55,10.56,-3.1437,-1.983,NONE,0.29,-14.193,-28.794,100945633.45,46.149,SECONDARY_RESEARCH,,falling_knife;trend_unconfirmed,falling_knife;trend_unconfirmed
390,002390,信邦制药,F51批发业,baostock.query_stock_industry,2026-07-06,2026-07-10,2.78,0.012,0.06,6.9231,2.75,3.01,3.16,3.43,-1.595,-1.4883,NONE,0.11,-5.1171,-17.8294,63820928.6,46.1466,SECONDARY_RESEARCH,,falling_knife;trend_unconfirmed,falling_knife;trend_unconfirmed
391,000410,沈阳机床,C34通用设备制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,4.6,0.1112,0.02,1.5453,4.87,5.59,6.45,6.86,-3.0569,-2.9069,NONE,0.23,-11.8167,-35.9814,111571942.1,46.1287,SECONDARY_RESEARCH,,falling_knife;trend_unconfirmed,falling_knife;trend_unconfirmed
392,002609,捷顺科技,I65软件和信息技术服务业,baostock.query_stock_industry,2026-07-06,2026-07-10,7.33,0.0928,0.02,2.0891,7.49,7.99,8.79,9.54,-0.8214,-1.0997,NONE,0.31,-1.0373,-16.3328,55057097.35,46.1,SECONDARY_RESEARCH,,falling_knife;trend_unconfirmed,falling_knife;trend_unconfirmed
393,002482,广田集团,E50建筑装饰、装修和其他建筑业,baostock.query_stock_industry,2026-07-06,2026-07-10,1.26,0.0104,0.052,6.7797,1.27,1.49,1.61,1.72,-3.8883,-2.5384,NONE,0.07,-11.9492,-30.3161,97950783.95,46.0839,SECONDARY_RESEARCH,,falling_knife;trend_unconfirmed,falling_knife;trend_unconfirmed
394,002878,元隆雅图,L72商务服务业,baostock.query_stock_industry,2026-07-06,2026-07-10,11.52,0.056,0.028,3.8774,12.06,15.49,16.99,18.05,-7.3034,-3.2782,NONE,0.5,-21.4772,-37.9594,115263891.65,46.0599,SECONDARY_RESEARCH,,falling_knife;trend_unconfirmed,falling_knife;trend_unconfirmed
395,002705,新宝股份,C38电气机械和器材制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,11.23,0.0072,0.032,4.2711,11.4,13.45,13.86,14.57,-2.0034,-2.2447,NONE,0.36,-7.336,-30.1121,87311789.35,46.0484,SECONDARY_RESEARCH,,falling_knife;trend_unconfirmed,falling_knife;trend_unconfirmed
396,002727,一心堂,F52零售业,baostock.query_stock_industry,2026-07-06,2026-07-10,10.12,0.0048,0.024,5.5266,10.41,11.56,12.42,13.4,-1.9259,-1.6829,NONE,0.43,-7.8667,-23.0178,75144546.1,46.0462,SECONDARY_RESEARCH,,falling_knife;trend_unconfirmed,falling_knife;trend_unconfirmed
397,002819,东方中科,F51批发业,baostock.query_stock_industry,2026-07-06,2026-07-10,20.74,0.0272,0.02,4.012,21.45,24.36,25.94,27.54,-1.9186,-2.0642,NONE,1.02,-2.2187,-27.8741,73729113.15,46.0434,SECONDARY_RESEARCH,,falling_knife;trend_unconfirmed,falling_knife;trend_unconfirmed
398,003000,劲仔食品,C13农副食品加工业,baostock.query_stock_industry,2026-07-06,2026-07-10,10.09,0.16,0.04,4.0206,10.19,10.65,10.82,11.56,-1.4034,-0.2045,NONE,0.32,-7.9714,-6.5676,49714178.4,45.979,SECONDARY_RESEARCH,,trend_unconfirmed,trend_unconfirmed
399,000411,英特集团,F51批发业,baostock.query_stock_industry,2026-07-06,2026-07-10,9.31,0.0288,0.024,3.4444,9.52,10.67,11.33,11.46,-1.7295,-1.202,NONE,0.37,-0.3347,-18.6273,55565666.6,45.9777,SECONDARY_RESEARCH,,falling_knife;trend_unconfirmed,falling_knife;trend_unconfirmed
400,000881,中广核技,C26化学原料和化学制品制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,6.19,0.056,0.012,0.6504,6.55,7.32,7.83,8.05,-3.5862,-1.5032,NONE,0.24,-10.1474,-23.4128,78246922.15,45.9542,SECONDARY_RESEARCH,,falling_knife;trend_unconfirmed,falling_knife;trend_unconfirmed
401,002649,博彦科技,I65软件和信息技术服务业,baostock.query_stock_industry,2026-07-06,2026-07-10,8.26,0.0632,0.036,4.1614,8.43,9.85,11.49,12.81,-2.8252,-2.8493,NONE,0.32,-6.3683,-33.7751,90507051.15,45.9394,SECONDARY_RESEARCH,,falling_knife;trend_unconfirmed,falling_knife;trend_unconfirmed
402,001914,招商积余,K70房地产业,baostock.query_stock_industry,2026-07-06,2026-07-10,8.52,0.0176,0.044,4.4118,8.66,9.53,10.2,11.05,-2.6539,-0.982,NONE,0.26,-10.576,-16.5081,66997585.25,45.9364,SECONDARY_RESEARCH,,falling_knife;trend_unconfirmed,falling_knife;trend_unconfirmed
403,000069,华侨城Ａ,K70房地产业,baostock.query_stock_industry,2026-07-06,2026-07-10,1.69,0.0104,0.052,4.321,1.71,1.96,2.23,2.35,-3.2002,-2.3312,NONE,0.07,-9.9595,-28.9873,87969911.75,45.932,SECONDARY_RESEARCH,,falling_knife;trend_unconfirmed,falling_knife;trend_unconfirmed
404,002244,滨江集团,K70房地产业,baostock.query_stock_industry,2026-07-06,2026-07-10,8.08,0.3432,0.048,8.166,8.1,9.45,10.08,10.29,-4.0857,-1.6445,NONE,0.4,-14.7085,-22.9,245934035.65,45.8983,SECONDARY_RESEARCH,,falling_knife;trend_unconfirmed,falling_knife;trend_unconfirmed
405,002081,金 螳 螂,E50建筑装饰、装修和其他建筑业,baostock.query_stock_industry,2026-07-06,2026-07-10,4.08,0.4712,0.796,27.8997,4.51,5.38,4.48,3.98,-7.8243,1.0905,NONE,0.23,-25.0492,16.9948,738100258.95,45.8946,SECONDARY_RESEARCH,,trend_unconfirmed,trend_unconfirmed
406,002578,闽发铝业,C32有色金属冶炼和压延加工业,baostock.query_stock_industry,2026-07-06,2026-07-10,3.03,0.1264,0.016,2.3649,3.31,3.77,4.05,3.93,-4.3472,-2.3082,NONE,0.14,-15.9588,-29.6189,99701272.45,45.8333,SECONDARY_RESEARCH,,falling_knife;trend_unconfirmed,falling_knife;trend_unconfirmed
407,000166,申万宏源,J67资本市场服务,baostock.query_stock_industry,2026-07-06,2026-07-10,4.51,0.404,0.096,5.8685,4.54,4.56,4.76,5.06,1.3272,-0.2151,NONE,0.15,0.7253,-9.4864,654024758.3,45.8239,SECONDARY_RESEARCH,,trend_unconfirmed,trend_unconfirmed
408,000553,安道麦A,C26化学原料和化学制品制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,5.77,0.1136,0.104,7.8505,5.79,6.22,6.17,6.4,-0.2756,-0.7705,NONE,0.23,-3.3482,-12.8465,49715610.35,45.8135,SECONDARY_RESEARCH,,trend_unconfirmed,trend_unconfirmed
409,002462,嘉事堂,F51批发业,baostock.query_stock_industry,2026-07-06,2026-07-10,11.25,0.0568,0.036,4.8462,11.99,13.17,14.34,14.38,-3.9037,-2.0788,NONE,0.49,-16.6608,-25.431,91691687.25,45.8029,SECONDARY_RESEARCH,,falling_knife;trend_unconfirmed,falling_knife;trend_unconfirmed
410,002453,华软科技,C26化学原料和化学制品制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,4.13,0.0424,0.012,2.4814,4.72,5.34,5.64,6.12,-5.958,-1.3121,NONE,0.33,-23.8249,-21.6682,98080671.5,45.7672,SECONDARY_RESEARCH,,falling_knife;trend_unconfirmed,falling_knife;trend_unconfirmed
411,000915,华特达因,C27医药制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,24.52,0.0048,0.008,0.4506,26.6,27.89,30.03,31.79,-2.0039,-1.903,NONE,1.06,-11.2631,-25.2092,80118206.55,45.7663,SECONDARY_RESEARCH,,falling_knife;trend_unconfirmed,falling_knife;trend_unconfirmed
412,002697,红旗连锁,F52零售业,baostock.query_stock_industry,2026-07-06,2026-07-10,4.42,0.0456,0.064,6.506,4.36,4.78,5.3,5.56,-1.2112,-1.7419,NONE,0.11,-2.2077,-21.6622,58958706.6,45.7273,SECONDARY_RESEARCH,,falling_knife;trend_unconfirmed,falling_knife;trend_unconfirmed
413,000902,新洋丰,C26化学原料和化学制品制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,12.0,0.2992,0.02,3.8062,12.23,13.63,15.24,15.0,-0.0899,-2.2412,NONE,0.5,-2.3826,-28.5804,207585536.05,45.7107,SECONDARY_RESEARCH,,falling_knife;trend_unconfirmed,falling_knife;trend_unconfirmed
414,002324,普利特,C29橡胶和塑料制品业,baostock.query_stock_industry,2026-07-06,2026-07-10,10.48,0.248,0.016,1.256,12.07,13.54,15.42,14.42,-2.3275,-2.7084,NONE,0.62,-11.7382,-35.8025,287696261.7,45.7033,SECONDARY_RESEARCH,,falling_knife;trend_unconfirmed,falling_knife;trend_unconfirmed
415,002760,凤形股份,C33金属制品业,baostock.query_stock_industry,2026-07-06,2026-07-10,16.54,0.1384,0.024,3.4396,17.02,20.16,21.5,21.37,-2.4644,-2.0245,NONE,0.84,-8.3895,-27.4677,77781658.45,45.6985,SECONDARY_RESEARCH,,falling_knife;trend_unconfirmed,falling_knife;trend_unconfirmed
416,000570,苏常柴Ａ,C34通用设备制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,4.86,0.1632,0.04,4.0685,4.94,5.75,5.79,5.82,-2.1703,-1.1177,NONE,0.19,-6.2032,-19.7648,61518767.65,45.6921,SECONDARY_RESEARCH,,trend_unconfirmed,trend_unconfirmed
417,000862,银星能源,D44电力、热力生产和供应业,baostock.query_stock_industry,2026-07-06,2026-07-10,4.7,0.0536,0.016,2.1739,5.06,6.19,6.52,6.14,-6.7711,-2.0989,NONE,0.19,-20.6934,-30.8813,106367587.9,45.6876,SECONDARY_RESEARCH,,falling_knife;trend_unconfirmed,falling_knife;trend_unconfirmed
418,000937,冀中能源,B06煤炭开采和洗选业,baostock.query_stock_industry,2026-07-06,2026-07-10,4.24,0.0568,0.036,8.9974,4.42,5.18,5.41,5.69,-6.6462,-2.0004,NONE,0.16,-22.5005,-28.3117,106286597.15,45.6841,SECONDARY_RESEARCH,,falling_knife;trend_unconfirmed,falling_knife;trend_unconfirmed
419,000055,方大集团,C33金属制品业,baostock.query_stock_industry,2026-07-06,2026-07-10,3.26,0.004,0.016,2.8391,3.47,3.56,3.74,4.03,-2.9111,-0.6965,NONE,0.14,-13.2028,-12.0825,60218040.95,45.6723,SECONDARY_RESEARCH,,falling_knife;trend_unconfirmed,falling_knife;trend_unconfirmed
420,002356,赫美集团,F52零售业,baostock.query_stock_industry,2026-07-06,2026-07-10,2.82,0.0488,0.032,6.4151,2.92,3.14,3.57,3.6,-3.2814,-1.8826,NONE,0.12,-10.6356,-23.8623,74873914.7,45.6693,SECONDARY_RESEARCH,,falling_knife;trend_unconfirmed,falling_knife;trend_unconfirmed
421,002489,浙江永强,C21家具制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,2.75,0.1136,0.02,1.476,2.89,3.39,3.51,3.67,-5.8852,-1.5518,NONE,0.1,-18.9755,-23.7886,90322030.5,45.6682,SECONDARY_RESEARCH,,falling_knife;trend_unconfirmed,falling_knife;trend_unconfirmed
422,002420,毅昌科技,C29橡胶和塑料制品业,baostock.query_stock_industry,2026-07-06,2026-07-10,5.35,0.1952,0.012,1.518,5.56,6.41,7.16,7.19,-1.2168,-2.763,NONE,0.31,-4.7405,-34.7723,83896340.95,45.6649,SECONDARY_RESEARCH,,falling_knife;trend_unconfirmed,falling_knife;trend_unconfirmed
423,002901,大博医疗,C35专用设备制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,44.76,0.7168,0.4,24.6797,43.02,42.22,44.54,47.53,2.2167,0.3053,MEDIUM,1.95,7.0669,0.7354,108002368.3,45.6382,SECONDARY_RESEARCH,,,
424,001215,千味央厨,C14食品制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,34.73,0.2579,0.232,23.9472,38.22,40.91,40.84,37.82,-3.6238,-0.7035,NONE,2.87,-18.1252,-13.5175,206355918.3,45.6131,SECONDARY_RESEARCH,,trend_unconfirmed,trend_unconfirmed
425,002299,圣农发展,C13农副食品加工业,baostock.query_stock_industry,2026-07-06,2026-07-10,15.77,0.2224,0.052,8.8337,15.92,17.15,17.48,17.06,-0.0188,-1.0949,NONE,0.62,-3.2387,-20.3271,174338937.35,45.5863,SECONDARY_RESEARCH,,trend_unconfirmed,trend_unconfirmed
426,002461,珠江啤酒,C15酒、饮料和精制茶制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,7.79,0.1512,0.032,2.9062,8.1,9.2,9.38,9.78,-4.2967,-1.8486,NONE,0.24,-15.8942,-25.4277,85822010.05,45.5845,SECONDARY_RESEARCH,,falling_knife;trend_unconfirmed,falling_knife;trend_unconfirmed
427,000928,中钢国际,E48土木工程建筑业,baostock.query_stock_industry,2026-07-06,2026-07-10,4.89,0.0032,0.016,1.875,5.27,6.04,6.42,6.45,-3.7717,-2.7446,NONE,0.16,-11.4212,-30.3429,86671110.8,45.584,SECONDARY_RESEARCH,,falling_knife;trend_unconfirmed,falling_knife;trend_unconfirmed
428,002996,顺博合金,C42废弃资源综合利用业,baostock.query_stock_industry,2026-07-06,2026-07-10,6.04,0.0736,0.024,3.9587,6.17,6.82,7.32,7.5,-0.9474,-1.4597,NONE,0.25,-4.0484,-22.4799,60555432.4,45.571,SECONDARY_RESEARCH,,falling_knife;trend_unconfirmed,falling_knife;trend_unconfirmed
429,002945,华林证券,J67资本市场服务,baostock.query_stock_industry,2026-07-06,2026-07-10,13.16,0.2608,0.008,0.458,13.81,14.67,16.04,15.87,-0.608,-1.4423,NONE,0.54,-2.6602,-21.8223,176434475.3,45.5533,SECONDARY_RESEARCH,,trend_unconfirmed,trend_unconfirmed
430,002285,世联行,K70房地产业,baostock.query_stock_industry,2026-07-06,2026-07-10,2.09,0.1248,0.04,5.5556,2.16,2.66,2.79,2.69,-4.6748,-2.7162,NONE,0.11,-12.7515,-34.2995,96830468.7,45.5531,SECONDARY_RESEARCH,,falling_knife;trend_unconfirmed,falling_knife;trend_unconfirmed
431,002818,富森美,L72商务服务业,baostock.query_stock_industry,2026-07-06,2026-07-10,10.43,0.004,0.02,0.5786,10.85,11.12,11.28,11.57,-1.1475,-0.1392,NONE,0.29,-5.0932,-6.3152,40850918.0,45.5479,SECONDARY_RESEARCH,,trend_unconfirmed,trend_unconfirmed
432,000532,华金资本,S91综合,baostock.query_stock_industry,2026-07-06,2026-07-10,10.53,0.0536,0.016,1.5429,11.16,12.25,13.75,14.48,-3.6815,-2.0045,NONE,0.4,-9.9839,-27.1777,77319657.2,45.5422,SECONDARY_RESEARCH,,falling_knife;trend_unconfirmed,falling_knife;trend_unconfirmed
433,000728,国元证券,J67资本市场服务,baostock.query_stock_industry,2026-07-06,2026-07-10,7.25,0.4952,0.104,7.5668,7.41,7.31,7.7,8.2,1.9966,-0.3497,NONE,0.29,6.2559,-11.485,457569835.75,45.54,SECONDARY_RESEARCH,,trend_unconfirmed,trend_unconfirmed
434,000816,智慧农业,C34通用设备制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,2.45,0.12,0.056,7.9295,2.41,2.75,3.22,3.3,-1.2277,-2.4136,NONE,0.11,-2.1206,-28.8165,66684963.4,45.5314,SECONDARY_RESEARCH,,falling_knife;trend_unconfirmed,falling_knife;trend_unconfirmed
435,002006,精工科技,C35专用设备制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,14.79,0.2208,0.04,7.1739,14.89,16.68,18.33,19.03,-1.1979,-1.3048,NONE,0.69,-1.3784,-21.8081,169648680.2,45.4905,SECONDARY_RESEARCH,,falling_knife;trend_unconfirmed,falling_knife;trend_unconfirmed
436,002783,凯龙股份,C26化学原料和化学制品制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,7.05,0.02,0.008,0.7143,7.31,8.22,9.04,9.4,-1.8521,-2.4457,NONE,0.33,-3.9352,-31.7533,73500043.3,45.4704,SECONDARY_RESEARCH,,falling_knife;trend_unconfirmed,falling_knife;trend_unconfirmed
437,002388,新亚制程,C39计算机、通信和其他电子设备制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,4.49,0.2472,0.076,3.4562,5.19,5.33,5.39,5.37,-2.7986,-0.2869,NONE,0.36,-12.7507,-15.3465,186500057.7,45.4653,SECONDARY_RESEARCH,,trend_unconfirmed,trend_unconfirmed
438,002425,凯撒文化,I64互联网和相关服务,baostock.query_stock_industry,2026-07-06,2026-07-10,2.75,0.1896,0.056,5.7692,2.72,3.09,3.39,3.57,-2.2254,-1.6329,NONE,0.15,-4.1377,-20.8471,56280446.0,45.4269,SECONDARY_RESEARCH,,falling_knife;trend_unconfirmed,falling_knife;trend_unconfirmed
439,000519,中兵红箭,C35专用设备制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,17.52,0.4448,0.124,11.6635,20.19,18.88,18.71,19.11,0.1215,0.8251,NONE,1.43,-7.821,-5.114,2028959649.95,45.4065,SECONDARY_RESEARCH,,trend_unconfirmed,trend_unconfirmed
440,000708,中信特钢,C31黑色金属冶炼和压延加工业,baostock.query_stock_industry,2026-07-06,2026-07-10,12.8,0.2016,0.124,9.029,13.24,14.38,15.36,14.63,-1.1462,-2.1476,NONE,0.48,-8.7584,-29.1396,224208380.35,45.403,SECONDARY_RESEARCH,,trend_unconfirmed,trend_unconfirmed
441,000718,苏宁环球,K70房地产业,baostock.query_stock_industry,2026-07-06,2026-07-10,1.82,0.0656,0.052,7.0588,1.81,2.0,2.14,2.3,-4.8434,-1.3913,NONE,0.07,-9.8536,-19.387,61873426.4,45.3886,SECONDARY_RESEARCH,,falling_knife;trend_unconfirmed,falling_knife;trend_unconfirmed
442,002622,皓宸医疗,Q84卫生,baostock.query_stock_industry,2026-07-06,2026-07-10,2.16,0.116,0.04,4.3478,2.18,2.47,2.69,3.05,-3.0,-1.6026,NONE,0.13,-8.607,-19.7279,60277737.85,45.3714,SECONDARY_RESEARCH,,falling_knife;trend_unconfirmed,falling_knife;trend_unconfirmed
443,002919,名臣健康,I64互联网和相关服务,baostock.query_stock_industry,2026-07-06,2026-07-10,19.05,0.3096,0.372,31.47,19.94,21.87,22.69,20.37,-0.494,-0.0038,NONE,1.26,-4.904,-8.1244,133963176.3,45.3656,SECONDARY_RESEARCH,,trend_unconfirmed,trend_unconfirmed
444,002777,久远银海,I65软件和信息技术服务业,baostock.query_stock_industry,2026-07-06,2026-07-10,12.37,0.0208,0.04,4.8305,12.57,14.58,16.74,17.89,-2.8361,-2.3556,NONE,0.43,-7.8112,-29.1447,73873001.95,45.3654,SECONDARY_RESEARCH,,falling_knife;trend_unconfirmed,falling_knife;trend_unconfirmed
445,000757,浩物股份,F52零售业,baostock.query_stock_industry,2026-07-06,2026-07-10,3.64,0.1584,0.036,6.7449,3.67,4.22,4.64,4.91,-1.6736,-2.1661,NONE,0.2,-6.7654,-28.2831,70501416.4,45.356,SECONDARY_RESEARCH,,falling_knife;trend_unconfirmed,falling_knife;trend_unconfirmed
446,000629,钒钛股份,C32有色金属冶炼和压延加工业,baostock.query_stock_industry,2026-07-06,2026-07-10,3.09,0.3704,0.432,20.2335,3.27,3.45,3.58,3.24,0.1839,-0.3701,NONE,0.2,-0.9862,-12.4695,677170564.2,45.3544,SECONDARY_RESEARCH,,trend_unconfirmed,trend_unconfirmed
447,002241,歌尔股份,C39计算机、通信和其他电子设备制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,22.57,0.4144,0.088,10.583,22.56,24.32,25.11,27.24,-2.2379,-0.7685,NONE,1.09,-1.9711,-11.5531,2159296737.05,45.3476,SECONDARY_RESEARCH,,trend_unconfirmed,trend_unconfirmed
448,000906,浙商中拓,L72商务服务业,baostock.query_stock_industry,2026-07-06,2026-07-10,5.24,0.0176,0.028,3.9683,5.32,5.9,5.95,6.11,-1.6095,-0.5979,NONE,0.2,-5.6904,-12.6649,46311400.65,45.3235,SECONDARY_RESEARCH,,trend_unconfirmed,trend_unconfirmed
